GlobalID,Unwanted,ProductTitleNL,ProductDescriptionNL,BrickName,ChunkName,BrandName,LabelName,Colour,Ingredients,Material,MaterialDescription,NumberOfPieces,NumberOfProductsInPackage,PackageHeight,PackageHeightUnit,PackageLength,PackageLengthUnit,PackageWeight,PackageWeightUnit,PackageWidth,PackageWidthUnit,ProductHeight,ProductHeightUnit,ProductLength,ProductLengthUnit,ProductWeight,ProductWeightUnit,ProductWidth,ProductWidthUnit,image_url
9200000122034220,N,Universele telefoon batterij oplader – Rood,Specificaties<br /><br />Geschikt Voor<br />Elke platte telefoon batterij<br /><br />Materiaal<br />Plastic<br /><br />Kleuren<br />Wit / Rood,Opladers,Batterijoplader,Merkloos / Sans marque,,Rood,,,,,1.0,30.0,unece.unit.CMT,20.0,unece.unit.CMT,15.0,unece.unit.GRM,20.0,unece.unit.CMT,25.0,unece.unit.CMT,15.0,unece.unit.CMT,,,15.0,unece.unit.CMT,https://media.s-bol.com/xkNJMRGB8YZr/108x210.jpg
9200000073691869,N,Staande asbak 3 l + restafvalbak 29 l 300 x 250 x 990 cm,"Probbax staande asbak 3 l + restafvalbak 29 l 300 x 250 x 990 cm, metaal<ul class=""bullet-list""><li>Staande combinatie asbak-afvalbak </li><li> Robuuste uitvoering, bestand tegen UV en slechte weersomstandigheden </li><li> Vervaardigd uit gegalvaniseerd staal, epoxy gecoat; uitduwvlak voor peuken in roestvrijstaal </li><li> Afsluitbaar met sleutel </li><li> Steeds eenvoudig te openen, ledigen en reinigen</li><li> Met verzwaarde basis voor extra stabiliteit </li><li> Volume: 29 liter afval +3 l voor peuken </li><li> Voor ca. 900 peuken</li></ul>",Rookaccessoires,Accessoire voor sigaretten,Plastibac,,Zwart,,Plastic,,,,,,,,16.0,unece.unit.KGM,,,990.0,unece.unit.CMT,300.0,unece.unit.CMT,16.0,unece.unit.GRM,250.0,unece.unit.CMT,https://media.s-bol.com/Nk95Z3ZGk2G2/168x166.jpg
9200000112358495,Y,Desert Eagle 4D Pistool Bouwset – M1911A – Simulatie Pistool Model Bouwstenen – 43 Delen,Bouw uw eigen balletjespistool. Het pistool kan eenvoudig in elkaar gezet worden en daaarna kan deze echt gebruikt worden tijdens het airsoften. Het pistool is eenvoudig in gebruik en kan zachte kogeltjes afschieten. Er is geen batterij nodig voor dit pistool.<br /><br /><b>voordelen:</b><br />✔ Gemakkelijk zelf in elkaar te zetten<br />✔ Inclusief instructies<br />✔ Eenvoudig in gebruik<br />✔ Veilig<br />✔ Geen batterijen vereist<br /><br /><b> Specificaties: </b><br />- Materiaal: Kunststof<br />- Gewicht: 163 gram<br />- Kleur: Zwart<br /><br /><b>Inhoud:</b><br />1x Desert Eagle 4D Pistool Bouwset<br /><br />Desert Eagle 4D Pistool Bouwset – M1911A – Simulatie Pistool Model Bouwstenen – 43 Delen,Buiten/Tuin Speelgoed,Speelgoedpistool,Desert eagle,,zwart,,Kunststof,,,,50.0,unece.unit.MMT,240.0,unece.unit.MMT,163.0,unece.unit.GRM,170.0,unece.unit.MMT,5.0,unece.unit.CMT,22.0,unece.unit.CMT,,,14.0,unece.unit.CMT,https://media.s-bol.com/311ZLoElWzyx/168x107.jpg
9300000002199580,Y,Grinder | Kruidenmolen | Kruiden Vermaler | Vermaler | Kruiden Crusher | Keukengrinder | Kruidenverkruimelaar | Amsterdam Grinder | Plastic Grinder | 2 Delig Grinder | Glowing in Dark | Gloeit in Donker | Acrlyic Grinder | Harde Plastic,"Deze acrylic grinders bestaan uit twee lichte delen met 30 zeer scherpe tanden om uw kruiden zo fijn mogelijk te malen. Met deze grinder kunt u allerlei kruiden zorgeloos vermalen. De grinder is voorzien van een magneet in het midden. Deze magneet zorgt ervoor dat beide delen van de grinder bij elkaar blijven zodat de kruiden tijdens vermalen niet de grinder vallen. <br /><br />Deze grinder heeft een diameter van 63 mm en het weegt 27 gram. Verder geven deze grinder een mooi licht in het donker, want ze namelijk gloeien! <br /><br />Keuze uit 4 verschillende kleuren:<br /><br />Blauw<br />Groen<br />Roze<br />Rood<br />",Keuken Snij-/Rasp-/Haktoestellen,Keukenmolen,Merkloos / Sans marque,,Geel,,Acryl,,,,5.0,unece.unit.CMT,10.0,unece.unit.CMT,27.0,unece.unit.GRM,10.0,unece.unit.CMT,24.0,unece.unit.MMT,63.0,unece.unit.CMT,,,63.0,unece.unit.MMT,https://media.s-bol.com/gZ8lBXRlo2L6/168x126.jpg
9200000132225122,Y,Buck Mini Alpha Hunter Limited Edition,Deze gelimiteerde variant van de Buck Mini Alpha Hunter is niet alleen schitterend om te zien maar ook functioneel. Door het formaat is deze makkelijk mee te nemen in de bijgeleverde lederen sheath. Ideaal voor outdoor en de jacht. Deze variant is uitgevoerd met houten greepplaten met een schitterend patroon. Het lemmet is CPM-154 Staal met een bronzen Cerakote coating. Deze tot 250 stuks gelimiteerde variant is een must have voor elke Buck liefhebber of jager. Word geleverd in een houten geschenkverpakking. Voorzien van een uniek serienummer gegraveerd in het lemmet.,Hobbymessen (Niet-elektrisch),Zakmes,Buck Knives,,Goud,,,,,,,,,,96.0,unece.unit.GRM,,,,,,,96.0,unece.unit.GRM,,,https://media.s-bol.com/xvwAlM6gM6nq/168x116.jpg
9200000061353951,N,Kleurrijke asbak groen met witte bloem,Kleurrijke asbak groen met witte bloem. Deze gekleurde asbak met beschilderingen heeft een formaat van ongeveer 14 x 14 cm en is gemaakt van aardewerk.,Rookaccessoires,Accessoire voor sigaretten,Bellatio,,Multi,,Aardewerk,,,,,,,,,,,,14.0,unece.unit.CMT,14.0,unece.unit.CMT,,,,,https://media.s-bol.com/Nk97PjywMxj8/168x138.jpg
9200000126573453,Y,"TZ® honden trainer met automatisch tril- of geluidssignaal | Hondentrainer tegen ongewenst blaffen | LED display oplaadbaar, weer en waterdicht | Verstelbaar met 7 standen diervriendelijk","•◦ Vibratie en geluid: automatische antiblaf-trainingshalsband met tril- of geluidssignaal in 7 verschillende intensiteiten en volume. <br />•♫ Individueel aanpasbaar: pas de vibratiesterkte individueel aan je hond aan, begin met het laagste niveau en verhoog de intensiteit tot je hond op de geconditioneerd is. <br />•High-performance microfoon met 7 verschillende gevoeligheidsniveaus reageert automatisch op het blaffen van je hond en activeert het zachte trilsignaal. De hond voelt de impuls en stelt het blaffen in – zonder irritatie. <br />•De praktische accu kan eenvoudig via een USB-kabel in ca. 1 uur worden opgeladen (meegeleverd), ca. 14 dagen batterijduur. Een LED-display geeft de huidige batterijstatus altijd aan. <br />•◦ Weerbestendige ontvanger conform beschermingsklasse IP65. Trainingshalsband geschikt voor halsomtrek van 24 cm - 57 cm. Afmetingen: 6,6 x 3,9 x 2,7 cm. Gewicht incl. halsband: 68 g.",Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,TZ®,,Zwart,,,,,,4.0,unece.unit.CMT,9.0,unece.unit.CMT,68.0,unece.unit.GRM,6.0,unece.unit.CMT,,,,,68.0,unece.unit.GRM,,,https://media.s-bol.com/Y60Kjx4Vqorn/168x135.jpg
9200000035567622,N,,,Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,,,,,,,,,,,,,,,,,,,,,,,,,
9200000128092090,N,Anti Blaf Apparaat - Diervriendelijk - Alternatief Blafband - Stopt Vervelend Gedrag - Voor Binnen en Buiten - Anti Blaf Middel,,Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,,,,,,,,,,,,,,,,,,,,,,,,,
9200000104590776,Y,USB oplader voor elektrische sigaret - vape charger - oplaadkabel voor Sisha pen - e-sigaret oplader,elektrische sigaret - vape charger - oplaadkabel voor Sisha pen - e-sigaret oplader<br /><br /><b> specificaties</b><br />- Geschikt voor 650 mAh tot 1100 mAh,Opladers,Batterijoplader,Merk onbekend,,zwart,,,,,1.0,30.0,unece.unit.MMT,103.0,unece.unit.MMT,12.0,unece.unit.GRM,44.0,unece.unit.MMT,,,20.0,unece.unit.CMT,,,,,https://media.s-bol.com/qwMz93RjB97/168x171.jpg
9200000123357925,Y,Glazen Bong Pijp Glaswerk Houder Wateropslag,"<strong>Specificatie:</strong>Materiaal: hoog borosilicaatglasKleur: blauwBrutogewicht: 661gGrootte: 10.7 * 27.2cm / 4.2 ""x 10.7"" / Dia x H <strong>Kenmerken:</strong>- Loodvrij en niet-toxisch en duurzaam.- Met goede filtabiliteit.- Hittebestendigheid en vuilbestendig. <strong>Pakket inbegrepen:</strong>1 x Waterpijp voor waterpijp",Mokken/Kopjes (Niet Wegwerp),Koffie- en theeglas,Merkloos / Sans marque,,wit,,Aluminium,,,,,,,,,,,,1.0,unece.unit.MMT,1.0,unece.unit.MMT,,,1.0,unece.unit.MMT,https://media.s-bol.com/R6z4q86ZMqQR/168x203.jpg
9200000065714469,N,Kleurrijke asbak groen 11 cm,Kleurrijke asbak groen. Deze gekleurde asbak met beschilderingen heeft een formaat van ongeveer 11 x 11 x 7 cm en is gemaakt van aardewerk.,Rookaccessoires,Accessoire voor sigaretten,Bellatio,,Groen,,Aardewerk,,,1.0,,,,,,,,,7.0,unece.unit.CMT,11.0,unece.unit.CMT,,,11.0,unece.unit.CMT,https://media.s-bol.com/mBWoBvojlQG/168x140.jpg
9200000081770914,Y,101 Inc L96 Cylinder Pps-12023  30027,L96 CYLINDER PPS-12023  30027<br /><br />L96 Cylinder PPS-12023 <br />Een versterkte cilinderkit voor de Type 96 modellen. <br />Gemaakt van staal. <br /><br />,Buiten/Tuin Speelgoed,Schietspeelgoedaccessoires,101 inc,,,,,,,,,,,,,,,,,,,,,,,,
9200000109530247,N,"Unicorn cake topper zilver, eenhoorn taart  versiering + gratis wimpers","Gebruik de unicorn eenhoorn cake topper om elke taart uniek te maken. Gebruik hem bovendien opnieuw als je weer iets te vieren hebt. Met de eenhoorn verjaardagstaart versiering maak je elke verjaardag een stuk leuker. Perfect om de bijzondere dag nog mooier te maken. De cake topper set met wimpers is ook goed te gebruiken voor een babyshower of bruiloft. Wie niet wil hergebruiken kan de cake topper ook gewoon bewaren als aandenken. Je kunt de cake topper keer op keer opnieuw op een verjaardagstaat of andere taart als taartversiering gebruiken. Een eenhoorn past immers overal bij, of het nu een verjaardag of een babyshower betreft. Het schoonmaken hoeft ook niet lastig te zijn. Zolang je maar voorzichtig met het materiaal omgaat kun je dit iedere keer opnieuw gemakkelijk doen. Dit is ook belangrijk als je besluit het product te bewaren als aandenken.",Feestartikelen – Assortimenten,Taartdecoratie,Merkloos / Sans marque,,zilver met wit en goud,,,,,,55.0,unece.unit.MMT,157.0,unece.unit.MMT,28.0,unece.unit.GRM,151.0,unece.unit.MMT,,,,,,,,,https://media.s-bol.com/x6l2nEPPx4O9/168x168.jpg
9200000063239023,Y,Cold Steel Secret Edge,"<p> De CS 11SDT, ook wel de Cold Steel Secret Edge heeft zijn naam te danken aan zijn compacte lichte en slanke design. Het mes is uitgerust met een AUS-8 roestvrij stalen blad en G-10 handvat met drie gaten erin voor extra grip en een extra licht design. Voor de veiligheid en tegen het kwijtraken wordt dit model geleverd met een Secure-Ex sheath. </p> KleurZwart Hardheid56Rc Totale lengte16.5 cm Lengte lemmet8.89 cm Model lemmetflat ground plain Lengte handgreep7.62 cm Materiaal handgreepFaux G-10 StaalsoortAUS 8 A Stainless EtuiSecure-Ex",Hobbymessen (Niet-elektrisch),Zakmes,Cold Steel,,,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/NPWr1Xxpy1p/168x94.jpg
9200000132877913,Y,Grinder | Kruidenmolen | Kruiden Vermaler | Vermaler | Kruiden Crusher | Keukengrinder | Kruidenverkruimelaar | Amsterdam Grinder |,<p>  Deze CNC grinders zijn zeer handig om je kruiden te vermalen. Het is een 4 delig grinder met een klein opslag aan de onderkant om je kruiden te bewaren. De diameter is 63 mm. Op de bovenste deksel is de logo van Amsterdam gegraveerd. Tevens zijn deze grinders leverbaar in 3 verschillende kleuren.   </p>,Keuken Snij-/Rasp-/Haktoestellen,Keukenmolen,Merkloos / Sans marque,,Zilver,,Metaal,,,,60.0,unece.unit.MMT,100.0,unece.unit.MMT,220.0,unece.unit.GRM,100.0,unece.unit.MMT,45.0,unece.unit.MMT,63.0,unece.unit.MMT,,,63.0,unece.unit.MMT,https://media.s-bol.com/BLZQ1ZWgZA7Q/168x150.jpg
9200000107517066,N,Topex Zakmes Met Zelf Lock Systeem 185x80mm RVS,"Topex: Hét gereedschap merk voor de doe-het-zelver, Een enorm breed aanbod waarbij uiterste zorg besteedt wordt om de juiste kwaliteit te bieden tegen een zeer concurrerende prijs. Strenge kwaliteit eisen die continu getest worden in Topex eigen laboratoria. Efficiënt werken en gebruiksgemak zijn zichtbaar in het ontwerp van het product. Voor elke doe-het-zelver met een kleine portemonnee doet Topex u het beste aanbod. Topex geeft standaard 5 jaar garantie. Uiteraard geld de garantie niet op slijtage en garantie is alleen geldig mits het artikel gebruikt wordt waar het voor bedoeld is. Zakmes met zelf lock systeem 185x80mm, RVS, TOPEX pocket knife with 80 mm long blade. Blade is made of high quality stainless steel for long lifetime of the tool. Sturdy metal body allows to work with high loads. Blade lock ensures safety at use. Ergonomic shape of handle improves comfort of work. Belt hook is additional advantage, it allows to always carry the knife at hand. Folding option facilitates storage and transport. TOPEX brand is oriented towards DIY enthusiasts.",Hobbymessen (Niet-elektrisch),Zakmes,Topex,,,,,,,,,,,,,,,,,,,,0.5,unece.unit.KGM,,,https://media.s-bol.com/WzMRzOoPBL4/168x28.jpg
9200000093173614,N,Super Blasterz Gonher Paper Command,Maak jouw commando outfit helemaal compleet met dit stoere geweer. Let op: alleen geschikt voor hele stoere jongens!,Buiten/Tuin Speelgoed,Speelgoedpistool,Gonher,,Groen,,Kunststof,,,,80.0,unece.unit.MMT,666.0,unece.unit.MMT,1095.0,unece.unit.GRM,301.0,unece.unit.MMT,7.0,unece.unit.CMT,66.0,unece.unit.CMT,,,27.0,unece.unit.CMT,https://media.s-bol.com/Z8nqYAKX9NVQ/168x65.jpg
9300000006834647,N,Herbertz Zakmes 20 Cm Rvs/aluminium Zilver/rood,"Herbertz zakmes<br /><br />Een buitengewoon zakmes van Herbertz. Het gesatineerde Hawkbill blad van roestvast staal AISI 420 is voorzien van een gedeeltelijke zaagtand en wordt betrouwbaar vergrendeld door een liner lock mechanisme. Het handvat is voorzien van een aluminium behuizing waarop een cybernetisch is skelet afgebeeld. Een roestvrijstalen pocketclip maakt de uitrusting compleet.<br /><br />Specificaties:<br />Materiaal: RVS, aluminium<br />Kleur: zilver, rood<br />Lengte lemmet: 8,5 cm<br />Lengte handvat: 11,5 cm<br />Totale lengte: 20 cm<br />Gewicht: 123 g<br />Leeftijd: vanaf 18 jaar",Hobbymessen (Niet-elektrisch),Zakmes,Herbertz,,Zilver,,RVS,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/Og507kwRB8pE/168x79.jpg
9200000065254207,N,Fox Knives Zeilersmes Aluminium grijs,"<p> Watersport/zeilersmes met koord, harpsluiting-opener en vergrendelbare marrelpriem. </p> KleurZilver kleurigHardheid57RcTotale lengte18 cmModel lemmetHalf gekarteldMateriaal handgreepGeannodiseerd/Geëloxeerd AluminiumStaalsoortRoestvrij StaalVergrendelingLinerlock",Hobbymessen (Niet-elektrisch),Zakmes,Fox Knives,,Grijs,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/qxR0J3VZvVkp/168x81.jpg
9200000063238989,Y,Cold Steel AK-47 Field Knife,<p> Cold Steels AK-47 in een vaststaande uitvoering. Lemmet is van CPM 3v Carbonstaal en voorzien van een zwarte Diamant Like Coating. </p> KleurGroen Hardheid58Rc Totale lengte27 cm Lengte lemmet13 cm Model lemmetClip Point Lengte handgreep13 cm Materiaal handgreepG-10 StaalsoortCPM 3-V High Carbon DLC Coating EtuiSecure-Ex Kydex,Hobbymessen (Niet-elektrisch),Zakmes,Cold Steel,,,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/mBBMmA7WMjp/168x83.jpg
9300000005215703,Y,HGHLF Cloud Grinder Pro 2-delig (Rood),De HGHLF® Cloud Grinders zijn gefabriceerd uit de hoogste kwaliteit Aircraft Grade Aluminium.<br />Ze zijn onverwoestbaar en gaan voor altijd mee.<br /><br />Uitgerust met de meest geavanceerde curved leeuwen tanden ben je gegarandeerd van de fijnste vermaling.<br />Dankzij de neodynium magneet sluitingssysteem blijft je grinder ook gesloten wanneer je on the go bent!<br /><br />HGHLF is het nummer 1 merk op vlak van rol accessoires.<br />HGHLF - First Class Rolling Gear,Keuken Snij-/Rasp-/Haktoestellen,Keukenmolen,HGHLF,,Fire Red,,Aluminium,,,,20.0,unece.unit.MMT,55.0,unece.unit.MMT,100.0,unece.unit.GRM,55.0,unece.unit.MMT,20.0,unece.unit.MMT,55.0,unece.unit.MMT,,,55.0,unece.unit.MMT,https://media.s-bol.com/71vkYkGZxJKw/168x127.jpg
9300000002077350,Y,Grinder - Rick and Morty Grinder - Crusher - Grinder Kruiden -  Kruiden Verkruimelaar - schraper,<p> Deze Rick and Morty Grinder heeft 4 compartimenten en heeft een doorsnede van 50 milimeter. De grinder is voorzien van: </p><ul><li>Scherpe tandjes om de kruiden te kunnen vermalen.</li><li>Een magneet in het bovenste compartiment zodat hij niet zomaar open gaat</li><li>Handig schrapertje</li></ul><p> <br /> </p>,Keuken Snij-/Rasp-/Haktoestellen,Keukenmolen,Merkloos / Sans marque,,Zwart/Groen,,Metaal,,,,45.0,unece.unit.MMT,61.0,unece.unit.MMT,111.0,unece.unit.GRM,54.0,unece.unit.MMT,35.0,unece.unit.MMT,50.0,unece.unit.MMT,,,50.0,unece.unit.MMT,https://media.s-bol.com/71WNPG83kW8y/168x162.jpg
9200000088750956,N,Bellson Aluminium Gesloten Sigarettendoosje Pin-up Girl (Prijs per stuk),"Waarom zou je een sigarettendoosje kopen? Omdat je iets stevigers nodig hebt dan een normaal sigarettenpakje, zodat je sigaretten ook een stapavond overleven.",Rookaccessoires,Accessoire voor sigaretten,Bellson/,,,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/BzKD7OoMJAJ/168x205.jpg
9200000021762641,N,Vlamschaal terracotta 150/60 ivoor (per 6 stuks),Productnaam: Vlamschaal terracotta Verpakking: doos van 4 stuks  Merk: Bolsius Maat: 150/60 Branduren: 25 Kleur: ivoor Geschikt als buitenkaars: ja,Buitenlampen/Toortsen/Lantaarns – Niet-elektrisch,Fakkel,Bolsius,,,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/y0Mqx07wJlz/168x112.jpg
9200000099322984,N,FunCakes Rolfondant Ivoor 1kg,"De FunCakes rolfondant ivoor is de perfecte kleur voor het bekleden van bruidstaarten! Gebruik de fondant ook voor het decoreren van bijpassende cupcakes. Daarnaast kun je de fondant natuurlijk ook gebruiken voor koekjes.<br /><br />De rolfondant van FunCakes heeft een verbeterde rolkwaliteit en een soepele textuur waardoor deze gemakkelijk te verwerken is. Na verwerking hard de rolfondant uit.<br /><br />Voor een ronde taart met een doorsnede van 24/26 cm heb je circa 500 gram fondant nodig om de taart in zijn geheel te kunnen bekleden. Voor strikken en decoraties kun je per 250 gram fondant, 1 volle theelepel tylo poeder en eventueel een beetje vocht toevoegen. Voor gebruik goed doorkneden en uitrollen op een dun laagje poedersuiker.<br /><br />Ingrediënten: suiker (80%), glucosestroop, plantaardig vet (palmpit, palm), water, bevochtigingsmiddel: E422, verdikkingsmiddel: E415, E466, conserveermiddel: E200, voedingszuur: E330, natuurlijk aroma, kleurstof: E150c, E171. Kan sporen bevatten van: amandelen. Dit product is Halal, Kosher D en glutenvrij (NL-090-043) gecertificeerd. FunCakes fondant is geschikt voor vegetariërs en veganisten.<br /><br />De verpakking van dit product bevat de volgende talen: Nederlands, Engels, Duits, Frans, Spaans, Italiaans, Pools, Zweeds, Deens, Russisch, Portugees en Fins.<br /><br />Inhoud: 1 kg.",Feestartikelen – Assortimenten,Taartdecoratie,FunCakes,,Wit,,Plastic,,,,,,,,1.0,unece.unit.KGM,,,,,,,,,,,https://media.s-bol.com/qPj9EZ2vA97/96x210.jpg
9200000084514582,N,org flavour comp Cajunkruiden bio,org flavour comp Cajunkruiden bio,Keuken Snij-/Rasp-/Haktoestellen,Keukenmolen,Org Flavour Comp,,,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/Bzro6n1jzlQ/102x210.jpg
9200000063301560,Y,"Fällkniven S1 Forest Knife, Zytel Sheath","<p> S1 De Forest Knife is waarschijnlijk het beste jacht en vis mes ooit gemaakt. Het stevige lemmet is gemaakt van het nieuwe extreem sterke roestvrij laminaat VG10 staal. Het gewijzigde clippoint ontwerp werkt goed voor het binnendringen van doeleinden, de lange gebogen rand is ideaal voor het villen. Het blad is lang genoeg voor het lichtere hakken en breekt niet, omdat de rug volledig 5 mm (0.2 "") dik is.<br /><br />De geblokte handvat geeft een goede grip, zelfs wanneer uw handen koud of nat zijn. Afhankelijk van uw behoeften, heeft u de mogelijkheid om te kiezen uit twee soorten heaths. Een open-top hanger in dik, zwart leder of een Zytel schede met snappers rond het handvat. <br />Net als al onze modellen, is de S1 ForestKnife goed getest voor de release, De kinderziektes zijn niette vinden. Als je op zoek gaat naar totale kwaliteit, kies voor een klassiek mes uit Fällkniven AB serie. </p> KleurZwart Hardheid59Rc Totale lengte24.7 cm Lengte lemmet13 cm Model lemmetClippoint Lengte handgreep11 cm Materiaal handgreepThermorun StaalsoortLaminated VG10 Staal EtuiZytel",Hobbymessen (Niet-elektrisch),Zakmes,Fällkniven,,rvs,,RVS,,,,1.0,unece.unit.MMT,1.0,unece.unit.MMT,192.0,unece.unit.GRM,1.0,unece.unit.MMT,2.0,unece.unit.CMT,24.6,unece.unit.CMT,192.0,unece.unit.GRM,3.0,unece.unit.CMT,https://media.s-bol.com/gJYjBJwXLG1j/168x118.jpg
9300000004649043,N,KIMO DIRECT Elektrische Sigarettenmaker Zwart - Sigaretten Hulzen Vuller - échte Topkwaliteit Sigaretten - Beste Koop!,"<p> Met deze mooie en degelijke KIMO DIRECT Elektrische Sigarettenmaker maak jij binnen 1 seconde de perfecte sigaret. Precies zo goed gevuld zoals de koopklare fabriekssigaretten, net zo lekker, maar vele malen goedkoper! Je bespaart werkelijk tot wel duizenden euro's per jaar. Voor iets meer dan de prijs van een slof sigaretten heb je dit geweldige apparaat morgen al in huis. Als echte sigaretten liefhebber heb je dit dus in minder dan een maandje al terug verdiend! Daarna kan jij jaren genieten van deze solide kwaliteitsmachine, zonder dat het pijn doet in je portemonnee. </p>
<p> <strong>Snel en simpel</strong><br />De elektrische sigarettenmachine is eenvoudig en snel in gebruik. In minder dan 5 minuten heb jij een vol pakje sigaretten. Ideaal voor thuisgebruik, maar ook gemakkelijk om mee te nemen op vakantie. </p>
<p> Voordelen </p>
<ul>
<li>Bespaar tot duizenden euro's per jaar</li>
<li>Gemakkelijk mee te nemen</li>
<li>Goed gevulde sigaretten met de juiste compactheid</li>
<li>Snel en eenvoudig (< 1 seconde per sigaret)</li>
<li>Duurzame Kwaliteit</li>
<li>Incl Schoonmaakset en gratis Magnetische Sigaretten Case</li>
<li>1 jaar Fabrieksgarantie</li>
</ul>
<p> Pakketlijst: </p>
<ul>
<li>KD Elektrische Sigarettenmaker</li>
<li>1.5 meter stroomkabel</li>
<li>Opvangreservoir</li>
<li>Tabakshouder (voor extra veel tabak)</li>
<li>Schoonmaakset</li>
<li>Nederlandstalige Handleiding</li>
</ul>
Mooie KIMO DIRECT sigaretten case apart bij te bestellen!<br />
<p> <strong>Druk op 'In winkelwagen' en ontvang deze mooie KD Elektrische Sigarettenmaker en bespaar morgen al! </strong> </p>
<p> <strong>30 dagen gratis proberen met volledige aankoopbedrag terug garantie!</strong> </p>",Rookaccessoires,Accessoire voor sigaretten,KIMO DIRECT,,Zwart,,Aluminium,,,,120.0,unece.unit.MMT,358.0,unece.unit.MMT,1323.0,unece.unit.GRM,290.0,unece.unit.MMT,,,14.0,unece.unit.CMT,900.0,unece.unit.GRM,10.0,unece.unit.CMT,https://media.s-bol.com/3QLQ7g63zOGM/168x100.jpg
9300000005528659,Y,Hendel Ginder- Groen,"4-delig Grinder met hendel 51mm diameter.
Als je moeite hebt om een normale grinder te draaien of het gewoon mooi vind is dit de grinder voor jou!!
Blauw/Groen/Zwart/Zilver/Gun metal.",Rookaccessoires,Accessoire voor sigaretten,DeSmokerShop,,Groen,,Metaal,,,,3.2,unece.unit.CMT,20.0,unece.unit.CMT,188.0,unece.unit.GRM,12.0,unece.unit.CMT,,,55.0,unece.unit.MMT,188.0,unece.unit.GRM,68.0,unece.unit.MMT,
